Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.LINHA495,   0.381648,   -33.83,   0.381622,  -153.82,   0.381626,    86.17,          0,     0.00, 5.50905E-005,   -30.76,   0.382099,   146.07,    0.38208,    26.07,   0.382083,   -93.93,          0,     0.00, 4.04736E-005,   149.23
Line.LINHA496,   0.653651,   -28.67,   0.653645,  -148.67,   0.653645,    91.33,          0,     0.00, 1.4617E-005,   -30.75,   0.654039,   151.27,   0.654039,    31.27,   0.654038,   -88.73,          0,     0.00, 4.94819E-011,  -143.97
Line.LINHA497,    14.8411,   -29.12,    14.8406,  -149.12,    14.8407,    90.88,          0,     0.00, 0.00111041,   -30.75,    14.8415,   150.87,     14.841,    30.88,    14.8411,   -89.13,          0,     0.00, 0.00109579,   149.25
Line.LINHA498,    14.8415,   -29.13,     14.841,  -149.12,    14.8411,    90.87,          0,     0.00, 0.00109579,   -30.75,    14.8419,   150.87,    14.8414,    30.87,    14.8415,   -89.13,          0,     0.00, 0.00108118,   149.25
Line.LINHA499,    14.8419,   -29.13,    14.8414,  -149.13,    14.8415,    90.87,          0,     0.00, 0.00108118,   -30.75,    14.8423,   150.87,    14.8418,    30.87,    14.8419,   -89.13,          0,     0.00, 0.00106656,   149.25
Line.LINHA500,    14.8423,   -29.13,    14.8418,  -149.13,    14.8419,    90.87,          0,     0.00, 0.00106656,   -30.75,    14.8427,   150.87,    14.8422,    30.87,    14.8423,   -89.14,          0,     0.00, 0.00105195,   149.25
Line.LINHA501,    1.81584,   -28.66,    1.81581,  -148.66,    1.81581,    91.34,          0,     0.00, 5.84565E-005,   -30.75,    1.81622,   151.32,     1.8162,    31.32,     1.8162,   -88.68,          0,     0.00, 4.38422E-005,   149.25
Line.LINHA502,    1.81622,   -28.68,     1.8162,  -148.68,     1.8162,    91.32,          0,     0.00, 4.38423E-005,   -30.75,    1.81661,   151.30,     1.8166,    31.30,     1.8166,   -88.70,          0,     0.00, 2.92281E-005,   149.25
Line.LINHA503,    1.81661,   -28.70,     1.8166,  -148.70,     1.8166,    91.30,          0,     0.00, 2.92281E-005,   -30.75,      1.817,   151.27,    1.81699,    31.27,    1.81699,   -88.73,          0,     0.00, 1.46141E-005,   149.25
Line.LINHA504,      1.817,   -28.73,    1.81699,  -148.73,    1.81699,    91.27,          0,     0.00, 1.4614E-005,   -30.75,    1.81739,   151.25,    1.81739,    31.25,    1.81738,   -88.75,          0,     0.00, 5.86606E-011,   -29.74
Line.LINHA505,    2.90393,   -28.60,    2.90386,  -148.60,    2.90386,    91.40,          0,     0.00, 0.000146138,   -30.75,    2.90431,   151.38,    2.90425,    31.38,    2.90426,   -88.62,          0,     0.00, 0.000131524,   149.25
Line.LINHA506,    2.90431,   -28.62,    2.90425,  -148.62,    2.90426,    91.38,          0,     0.00, 0.000131524,   -30.75,     2.9047,   151.37,    2.90465,    31.37,    2.90465,   -88.63,          0,     0.00, 0.00011691,   149.25
Line.LINHA507,    1.81436,   -28.57,    1.81431,  -148.57,    1.81431,    91.43,          0,     0.00, 0.000116909,   -30.75,    1.81474,   151.41,     1.8147,    31.41,     1.8147,   -88.59,          0,     0.00, 0.000102295,   149.25
Line.LINHA508,    1.81474,   -28.59,     1.8147,  -148.59,     1.8147,    91.41,          0,     0.00, 0.000102296,   -30.75,    1.81513,   151.39,    1.81509,    31.39,    1.81509,   -88.61,          0,     0.00, 8.76817E-005,   149.25
Line.LINHA509,    1.81513,   -28.61,    1.81509,  -148.61,    1.81509,    91.39,          0,     0.00, 8.76816E-005,   -30.75,    1.81552,   151.36,    1.81548,    31.37,    1.81549,   -88.64,          0,     0.00, 7.30678E-005,   149.25
Line.LINHA510,    1.81552,   -28.64,    1.81548,  -148.63,    1.81549,    91.36,          0,     0.00, 7.30678E-005,   -30.75,     1.8159,   151.34,    1.81588,    31.34,    1.81588,   -88.66,          0,     0.00, 5.84542E-005,   149.25
Line.LINHA511,     1.8159,   -28.66,    1.81588,  -148.66,    1.81588,    91.34,          0,     0.00, 5.8454E-005,   -30.75,    1.81629,   151.32,    1.81627,    31.32,    1.81627,   -88.68,          0,     0.00, 4.38404E-005,   149.25
Line.LINHA512,    1.81629,   -28.68,    1.81627,  -148.68,    1.81627,    91.32,          0,     0.00, 4.38404E-005,   -30.75,    1.81668,   151.30,    1.81666,    31.30,    1.81666,   -88.70,          0,     0.00, 2.92269E-005,   149.25
Line.LINHA513,    1.81668,   -28.70,    1.81666,  -148.70,    1.81666,    91.30,          0,     0.00, 2.92269E-005,   -30.75,    1.81706,   151.27,    1.81706,    31.27,    1.81706,   -88.73,          0,     0.00, 1.46134E-005,   149.25
Line.LINHA514,    1.81706,   -28.73,    1.81706,  -148.73,    1.81706,    91.27,          0,     0.00, 1.46133E-005,   -30.75,    1.81745,   151.25,    1.81745,    31.25,    1.81745,   -88.75,          0,     0.00, 3.86722E-011,   131.19
Line.LINHA515,    9.03336,   -29.45,    9.03298,  -149.45,    9.03301,    90.55,          0,     0.00, 0.000832737,   -30.75,    9.03375,   150.54,    9.03338,    30.55,    9.03342,   -89.46,          0,     0.00, 0.000818123,   149.25
Line.LINHA516,    9.03375,   -29.46,    9.03338,  -149.45,    9.03342,    90.54,          0,     0.00, 0.000818123,   -30.75,    9.03415,   150.54,    9.03379,    30.54,    9.03382,   -89.46,          0,     0.00, 0.000803509,   149.25
Line.LINHA517,    9.03415,   -29.46,    9.03379,  -149.46,    9.03382,    90.54,          0,     0.00, 0.000803509,   -30.75,    9.03455,   150.53,    9.03419,    30.54,    9.03422,   -89.47,          0,     0.00, 0.000788896,   149.25
Line.LINHA518,    1.09002,   -28.70,    1.09002,  -148.70,    1.09002,    91.30,          0,     0.00, 1.4613E-005,   -30.75,    1.09041,   151.26,    1.09041,    31.26,    1.09041,   -88.74,          0,     0.00, 7.28505E-011,   -92.86
Line.LINHA519,    7.94463,   -29.57,    7.94428,  -149.57,    7.94431,    90.43,          0,     0.00, 0.000774283,   -30.75,    7.94503,   150.42,    7.94469,    30.43,    7.94472,   -89.58,          0,     0.00, 0.00075967,   149.25
Line.LINHA520,    7.94503,   -29.58,    7.94469,  -149.57,    7.94472,    90.42,          0,     0.00, 0.00075967,   -30.75,    7.94543,   150.42,    7.94509,    30.42,    7.94512,   -89.58,          0,     0.00, 0.000745058,   149.25
Line.LINHA521, 0.00163172,    89.64, 0.00164848,   -30.14, 0.00163113,  -149.87,          0,     0.00, 2.92245E-005,   -30.75, 0.000815858,   -90.36, 0.00082424,   149.86, 0.000815566,    30.13,          0,     0.00, 1.46122E-005,   149.25
Line.LINHA522, 0.000815858,    89.64, 0.00082424,   -30.14, 0.000815566,  -149.87,          0,     0.00, 1.46123E-005,   -30.75, 7.57014E-011,   144.78, 7.87015E-011,    33.69, 6.50781E-011,    63.43,          0,     0.00, 1.49157E-010,    77.32
Line.LINHA523,    1.08994,   -28.70,    1.08994,  -148.70,    1.08994,    91.30,          0,     0.00, 1.46143E-005,   -30.75,    1.09033,   151.26,    1.09033,    31.26,    1.09033,   -88.74,          0,     0.00, 9.31777E-011,  -141.34
Line.LINHA524,    7.94623,   -29.59,     7.9459,  -149.59,    7.94593,    90.41,          0,     0.00, 0.000715833,   -30.75,    7.94662,   150.40,    7.94631,    30.41,    7.94634,   -89.60,          0,     0.00, 0.000701221,   149.25
Line.LINHA525,    7.94662,   -29.60,    7.94631,  -149.59,    7.94634,    90.40,          0,     0.00, 0.000701221,   -30.75,    7.94702,   150.40,    7.94671,    30.40,    7.94674,   -89.60,          0,     0.00, 0.00068661,   149.25
Line.LINHA526,    7.94702,   -29.60,    7.94671,  -149.60,    7.94674,    90.40,          0,     0.00, 0.00068661,   -30.75,    7.94742,   150.39,    7.94712,    30.40,    7.94715,   -89.61,          0,     0.00, 0.000671998,   149.25
Line.LINHA527,    7.94742,   -29.61,    7.94712,  -149.60,    7.94715,    90.39,          0,     0.00, 0.000671998,   -30.75,    7.94782,   150.39,    7.94752,    30.39,    7.94755,   -89.61,          0,     0.00, 0.000657387,   149.25
Line.LINHA528,    6.85741,   -29.75,    6.85711,  -149.75,    6.85714,    90.25,          0,     0.00, 0.000657387,   -30.75,    6.85781,   150.24,    6.85752,    30.25,    6.85755,   -89.76,          0,     0.00, 0.000642777,   149.25
Line.LINHA529,    6.85781,   -29.76,    6.85752,  -149.75,    6.85755,    90.24,          0,     0.00, 0.000642776,   -30.75,    6.85821,   150.24,    6.85793,    30.24,    6.85795,   -89.76,          0,     0.00, 0.000628166,   149.25
Line.LINHA530,    6.85821,   -29.76,    6.85793,  -149.76,    6.85795,    90.24,          0,     0.00, 0.000628166,   -30.75,    6.85861,   150.23,    6.85833,    30.23,    6.85836,   -89.77,          0,     0.00, 0.000613556,   149.25
Line.LINHA531,    6.85861,   -29.77,    6.85833,  -149.77,    6.85836,    90.23,          0,     0.00, 0.000613556,   -30.75,    6.85901,   150.23,    6.85874,    30.23,    6.85877,   -89.77,          0,     0.00, 0.000598946,   149.25
Line.LINHA532,    6.85901,   -29.77,    6.85874,  -149.77,    6.85877,    90.23,          0,     0.00, 0.000598946,   -30.75,    6.85941,   150.22,    6.85915,    30.22,    6.85917,   -89.78,          0,     0.00, 0.000584337,   149.25
Line.LINHA533,    5.76897,   -29.98,     5.7687,  -149.97,    5.76873,    90.02,          0,     0.00, 0.000584337,   -30.75,    5.76937,   150.02,    5.76911,    30.02,    5.76914,   -89.98,          0,     0.00, 0.000569728,   149.25
Line.LINHA534,    5.76937,   -29.98,    5.76911,  -149.98,    5.76914,    90.02,          0,     0.00, 0.000569728,   -30.75,    5.76977,   150.01,    5.76952,    30.01,    5.76955,   -89.99,          0,     0.00, 0.000555119,   149.25
Line.LINHA535,     1.1549,   -32.88,    1.15488,  -152.88,    1.15488,    87.12,          0,     0.00, 4.38259E-005,   -30.75,    1.15534,   147.08,    1.15532,    27.08,    1.15532,   -92.92,          0,     0.00, 2.92173E-005,   149.25
Line.LINHA536,    1.15534,   -32.92,    1.15532,  -152.92,    1.15532,    87.08,          0,     0.00, 2.92173E-005,   -30.75,    1.15578,   147.05,    1.15577,    27.05,    1.15577,   -92.95,          0,     0.00, 1.46087E-005,   149.25
Line.LINHA537,    1.15578,   -32.95,    1.15577,  -152.95,    1.15577,    87.05,          0,     0.00, 1.46086E-005,   -30.75,    1.15622,   147.01,    1.15622,    27.01,    1.15621,   -92.99,          0,     0.00, 4.88086E-011,  -116.57
Line.LINHA538,    2.17797,   -28.57,    2.17791,  -148.57,    2.17792,    91.43,          0,     0.00, 0.000131476,   -30.75,    2.17836,   151.41,    2.17831,    31.41,    2.17831,   -88.59,          0,     0.00, 0.000116867,   149.25
Line.LINHA539,    2.17836,   -28.59,    2.17831,  -148.59,    2.17831,    91.41,          0,     0.00, 0.000116867,   -30.75,    2.17874,   151.39,     2.1787,    31.39,     2.1787,   -88.61,          0,     0.00, 0.000102258,   149.25
Line.LINHA540,    2.17874,   -28.61,     2.1787,  -148.61,     2.1787,    91.39,          0,     0.00, 0.000102258,   -30.75,    2.17913,   151.37,    2.17909,    31.37,    2.17909,   -88.63,          0,     0.00, 8.765E-005,   149.25
Line.LINHA541,    1.08995,   -28.66,    1.08994,  -148.66,    1.08994,    91.34,          0,     0.00, 2.92168E-005,   -30.75,    1.09033,   151.30,    1.09033,    31.30,    1.09033,   -88.70,          0,     0.00, 1.46083E-005,   149.25
Line.LINHA542,    1.09033,   -28.70,    1.09033,  -148.70,    1.09033,    91.30,          0,     0.00, 1.46084E-005,   -30.75,    1.09072,   151.26,    1.09072,    31.26,    1.09072,   -88.74,          0,     0.00, 1.55542E-010,  -169.22
Line.LINHA543,    1.08918,   -28.59,    1.08916,  -148.59,    1.08916,    91.41,          0,     0.00, 5.84333E-005,   -30.75,    1.08957,   151.37,    1.08955,    31.37,    1.08955,   -88.63,          0,     0.00, 4.3825E-005,   149.25
Line.LINHA544,    1.08957,   -28.63,    1.08955,  -148.63,    1.08955,    91.37,          0,     0.00, 4.38248E-005,   -30.75,    1.08995,   151.34,    1.08994,    31.34,    1.08994,   -88.66,          0,     0.00, 2.92166E-005,   149.25
Line.LINHA546,    1.08995,   -28.66,    1.08994,  -148.66,    1.08994,    91.34,          0,     0.00, 2.92164E-005,   -30.75,    1.09034,   151.30,    1.09034,    31.30,    1.09034,   -88.70,          0,     0.00, 1.46081E-005,   149.25
Line.LINHA547,    1.09034,   -28.70,    1.09034,  -148.70,    1.09034,    91.30,          0,     0.00, 1.46082E-005,   -30.75,    1.09073,   151.26,    1.09073,    31.26,    1.09073,   -88.74,          0,     0.00, 7.06368E-011,  -168.11
Line.LINHA548,    2.43905,   -29.89,    2.43887,  -149.89,    2.43889,    90.11,          0,     0.00, 0.000379817,   -30.75,    2.43945,   150.09,    2.43928,    30.10,     2.4393,   -89.91,          0,     0.00, 0.000365209,   149.25
Line.LINHA549,    2.43945,   -29.91,    2.43928,  -149.90,     2.4393,    90.09,          0,     0.00, 0.000365209,   -30.75,    2.43985,   150.08,    2.43969,    30.08,    2.43971,   -89.92,          0,     0.00,  0.0003506,   149.25
Line.LINHA550, 0.00244694,    89.64, 0.00247208,   -30.14, 0.00244606,  -149.87,          0,     0.00, 4.38253E-005,   -30.75, 0.00163129,   -90.36, 0.00164805,   149.86, 0.00163071,    30.13,          0,     0.00, 2.92168E-005,   149.25
Line.LINHA551, 0.00163129,    89.64, 0.00164805,   -30.14, 0.00163071,  -149.87,          0,     0.00, 2.92169E-005,   -30.75, 0.000815646,   -90.36, 0.000824026,   149.86, 0.000815354,    30.13,          0,     0.00, 1.46084E-005,   149.25
Line.LINHA552, 0.000815646,    89.64, 0.000824026,   -30.14, 0.000815354,  -149.87,          0,     0.00, 1.46085E-005,   -30.75, 7.83645E-011,  -158.20, 7.63976E-011,   180.00, 9.31777E-011,    38.66,          0,     0.00, 8.17534E-011,   159.15
Line.LINHA553,     1.7692,   -29.79,    1.76918,  -149.79,    1.76918,    90.21,          0,     0.00, 2.92167E-005,   -30.75,     1.7696,   150.19,    1.76959,    30.19,    1.76959,   -89.81,          0,     0.00, 1.46083E-005,   149.25
Line.LINHA554,   0.679378,   -31.53,   0.679372,  -151.53,   0.679372,    88.47,          0,     0.00, 1.46085E-005,   -30.75,     0.6798,   148.41,   0.679801,    28.41,     0.6798,   -91.59,          0,     0.00, 7.42005E-011,   168.69
Line.LINHA555,   0.671899,   -30.46,   0.671769,  -150.45,   0.671787,    89.54,          0,     0.00, 0.000277558,   -30.75,   0.672309,   149.48,   0.672185,    29.49,   0.672202,   -90.52,          0,     0.00, 0.00026295,   149.25
Line.LINHA556,   0.672309,   -30.52,   0.672185,  -150.51,   0.672202,    89.48,          0,     0.00, 0.00026295,   -30.75,   0.672719,   149.42,   0.672602,    29.43,   0.672618,   -90.58,          0,     0.00, 0.000248341,   149.25
Line.LINHA557,   0.672719,   -30.58,   0.672602,  -150.57,   0.672618,    89.42,          0,     0.00, 0.000248341,   -30.75,    0.67313,   149.36,    0.67302,    29.37,   0.673035,   -90.64,          0,     0.00, 0.000233733,   149.25
Line.LINHA558,    0.67313,   -30.64,    0.67302,  -150.63,   0.673035,    89.36,          0,     0.00, 0.000233733,   -30.75,   0.673541,   149.30,   0.673438,    29.31,   0.673453,   -90.70,          0,     0.00, 0.000219124,   149.25
Line.LINHA559,   0.673541,   -30.70,   0.673438,  -150.69,   0.673453,    89.30,          0,     0.00, 0.000219124,   -30.75,   0.673954,   149.24,   0.673858,    29.25,   0.673871,   -90.76,          0,     0.00, 0.000204516,   149.25
Line.LINHA560,   0.673954,   -30.76,   0.673858,  -150.75,   0.673871,    89.24,          0,     0.00, 0.000204516,   -30.75,   0.674367,   149.18,   0.674278,    29.19,    0.67429,   -90.82,          0,     0.00, 0.000189908,   149.25
Line.LINHA561,  0.0106033,    89.64,  0.0107122,   -30.14,  0.0105995,  -149.87,          0,     0.00, 0.000189908,   -30.75, 0.00978763,   -90.36, 0.00988819,   149.86, 0.00978412,    30.13,          0,     0.00, 0.000175299,   149.25
Line.LINHA562, 0.00978763,    89.64, 0.00988819,   -30.14, 0.00978412,  -149.87,          0,     0.00, 0.000175299,   -30.75, 0.00897199,   -90.36, 0.00906417,   149.86, 0.00896878,    30.13,          0,     0.00, 0.000160691,   149.25
Line.LINHA563, 0.00897199,    89.64, 0.00906417,   -30.14, 0.00896878,  -149.87,          0,     0.00, 0.000160691,   -30.75, 0.00815636,   -90.36, 0.00824016,   149.86, 0.00815344,    30.13,          0,     0.00, 0.000146083,   149.25
Line.LINHA564, 0.00815636,    89.64, 0.00824016,   -30.14, 0.00815344,  -149.87,          0,     0.00, 0.000146083,   -30.75, 0.00734072,   -90.36, 0.00741614,   149.86, 0.00733809,    30.13,          0,     0.00, 0.000131475,   149.25
Line.LINHA565, 0.00734072,    89.64, 0.00741614,   -30.14, 0.00733809,  -149.87,          0,     0.00, 0.000131475,   -30.75, 0.00652509,   -90.36, 0.00659213,   149.86, 0.00652275,    30.13,          0,     0.00, 0.000116866,   149.25
Line.LINHA566, 0.00652509,    89.64, 0.00659213,   -30.14, 0.00652275,  -149.87,          0,     0.00, 0.000116866,   -30.75, 0.00570945,   -90.36, 0.00576811,   149.86, 0.00570741,    30.13,          0,     0.00, 0.000102258,   149.25
Line.LINHA567, 0.00570945,    89.64, 0.00576811,   -30.14, 0.00570741,  -149.87,          0,     0.00, 0.000102258,   -30.75, 0.00489381,   -90.36, 0.00494409,   149.86, 0.00489206,    30.13,          0,     0.00, 8.76498E-005,   149.25
Line.LINHA568, 0.00489381,    89.64, 0.00494409,   -30.14, 0.00489206,  -149.87,          0,     0.00, 8.76497E-005,   -30.75, 0.00407818,   -90.36, 0.00412008,   149.86, 0.00407672,    30.13,          0,     0.00, 7.30414E-005,   149.25
Line.LINHA569, 0.00407818,    89.64, 0.00412008,   -30.14, 0.00407672,  -149.87,          0,     0.00, 7.30415E-005,   -30.75, 0.00326254,   -90.36, 0.00329606,   149.86, 0.00326137,    30.13,          0,     0.00, 5.84332E-005,   149.25
Line.LINHA570, 0.00326254,    89.64, 0.00329606,   -30.14, 0.00326138,  -149.87,          0,     0.00, 5.84331E-005,   -30.75, 0.00244691,   -90.36, 0.00247205,   149.86, 0.00244603,    30.13,          0,     0.00, 4.38248E-005,   149.25
Line.LINHA571, 0.00244691,    89.64, 0.00247205,   -30.14, 0.00244603,  -149.87,          0,     0.00, 4.38248E-005,   -30.75, 0.00163127,   -90.36, 0.00164803,   149.86, 0.00163069,    30.13,          0,     0.00, 2.92165E-005,   149.25
Line.LINHA572, 0.00163127,    89.64, 0.00164803,   -30.14, 0.00163069,  -149.87,          0,     0.00, 2.92166E-005,   -30.75, 0.000815636,   -90.36, 0.000824016,   149.86, 0.000815344,    30.13,          0,     0.00, 1.46082E-005,   149.25
Line.LINHA573, 0.000815636,    89.64, 0.000824016,   -30.14, 0.000815344,  -149.87,          0,     0.00, 1.46083E-005,   -30.75, 5.86606E-011,   -97.13, 3.63798E-012,   180.00, 2.18279E-011,     0.00,          0,     0.00, 5.9222E-011,   -79.38
Transformer.T100,     51.801,   -35.82,    51.8011,  -155.82,     51.801,    84.18,          0,     0.00, 7.76956E-010,    28.61,    2644.66,   149.32,    2644.65,    29.32,    2644.64,   -90.68,  0.0293095,   -69.14, 4.69285E-010,    97.13
Load.S423,    38.3242,   -53.64,    38.3242,  -173.64,    38.3241,    66.36, 0.000250151,    86.31,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S429,    38.3689,   -53.64,    38.3689,  -173.64,    38.3687,    66.36, 0.000316203,    86.76,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S441,    63.6251,   -53.21,     63.625,  -173.21,    63.6247,    66.79, 0.000705389,    88.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S455,    38.3803,   -53.65,    38.3803,  -173.65,    38.3801,    66.35, 0.000333285,    85.66,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S468,    38.4036,   -53.65,    38.4035,  -173.65,    38.4034,    66.35,  0.0003679,    85.40,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S472,    38.4036,   -53.65,    38.4035,  -173.65,    38.4034,    66.35,  0.0003679,    85.40,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S476,     64.049,   -53.67,    64.0489,  -173.67,    64.0486,    66.33, 0.000670804,    85.18,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S482,    38.4563,   -53.66,    38.4562,  -173.66,    38.4561,    66.34, 0.000446448,    84.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S487,    38.4567,   -53.66,    38.4566,  -173.66,    38.4565,    66.34, 0.000447039,    84.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S499,    38.4748,   -53.67,    38.4747,  -173.67,    38.4745,    66.33, 0.000473977,    84.84,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S502,    64.1293,   -53.68,    64.1292,  -173.67,    64.1289,    66.32, 0.00079061,    84.83,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S508,    38.4901,   -53.67,      38.49,  -173.67,    38.4898,    66.33, 0.000496897,    84.75,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S509,    38.4953,   -53.67,    38.4952,  -173.67,     38.495,    66.33, 0.00050467,    84.72,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S517,    38.5012,   -53.67,    38.5011,  -173.67,    38.5009,    66.33, 0.000513516,    84.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S524,    38.5168,   -53.67,    38.5167,  -173.67,    38.5165,    66.33, 0.000536882,    84.61,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S536,    64.2017,   -53.68,    64.2015,  -173.68,    64.2012,    66.32, 0.000898829,    84.59,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S538,    38.5175,   -53.67,    38.5174,  -173.67,    38.5172,    66.33, 0.000537911,    84.61,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S548,    38.5373,   -53.68,    38.5372,  -173.68,     38.537,    66.32, 0.000567546,    84.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S552,    38.5375,   -53.68,    38.5374,  -173.68,    38.5371,    66.32, 0.000567784,    84.52,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S553,    38.5413,   -53.68,    38.5412,  -173.68,     38.541,    66.32, 0.000573613,    84.50,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S559,    38.5606,   -53.68,    38.5605,  -173.68,    38.5602,    66.32, 0.000602449,    84.42,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S563,    38.5792,   -53.69,    38.5791,  -173.69,    38.5788,    66.31, 0.000630385,    84.35,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S570,    64.3194,   -53.70,    64.3192,  -173.70,    64.3188,    66.30,  0.0010755,    84.30,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S577,    64.3344,   -53.70,    64.3342,  -173.70,    64.3338,    66.30, 0.00109798,    84.27,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S579,    64.3478,   -53.70,    64.3476,  -173.70,    64.3472,    66.30, 0.00111813,    84.25,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S587,    64.3983,   -53.70,     64.398,  -173.70,    64.3976,    66.30,  0.0011941,    84.16,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S594,    64.4194,   -53.71,    64.4192,  -173.71,    64.4187,    66.29, 0.00122603,    84.12,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S600,    64.4328,   -53.71,    64.4326,  -173.71,    64.4321,    66.29, 0.00124624,    84.10,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S603,     64.445,   -53.71,    64.4447,  -173.71,    64.4442,    66.29, 0.00126449,    84.08,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S609,    64.4578,   -53.71,    64.4575,  -173.71,     64.457,    66.29, 0.00128384,    84.06,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S610,     64.463,   -53.71,    64.4628,  -173.71,    64.4623,    66.29, 0.00129174,    84.05,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S630,    38.7037,   -53.71,    38.7035,  -173.71,    38.7032,    66.29, 0.000817979,    84.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S641,    38.7046,   -53.71,    38.7045,  -173.71,    38.7042,    66.29, 0.000819427,    84.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S647,    38.7043,   -53.71,    38.7042,  -173.71,    38.7038,    66.29, 0.000818949,    84.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S651,     38.705,   -53.71,    38.7049,  -173.71,    38.7045,    66.29, 0.000819999,    84.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S660,    38.7057,   -53.71,    38.7056,  -173.71,    38.7053,    66.29, 0.000821124,    83.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S663,    38.7062,   -53.71,     38.706,  -173.71,    38.7057,    66.29, 0.000821763,    83.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S669,    38.7028,   -53.71,    38.7027,  -173.71,    38.7024,    66.29, 0.000816713,    84.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S672,     64.511,   -53.72,    64.5108,  -173.72,    64.5102,    66.28, 0.00136423,    83.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S680,    64.5179,   -53.72,    64.5176,  -173.72,    64.5171,    66.28, 0.00137461,    83.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S685,    64.5188,   -53.72,    64.5186,  -173.72,    64.5181,    66.28, 0.00137608,    83.98,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
