Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.LINHA473,     1.0857,   -28.65,     1.0857,  -148.65,     1.0857,    91.35,          0,     0.00, 4.89399E-006,   -30.63,    1.08583,   151.34,    1.08583,    31.34,    1.08583,   -88.66,          0,     0.00, 3.33823E-010,  -106.46
Line.LINHA474,    4.93181,   -28.89,    4.93165,  -148.88,    4.93166,    91.11,          0,     0.00, 0.00035385,   -30.63,     4.9322,   151.11,    4.93205,    31.11,    4.93206,   -88.90,          0,     0.00, 0.000339167,   149.37
Line.LINHA475,     4.9322,   -28.89,    4.93205,  -148.89,    4.93206,    91.10,          0,     0.00, 0.000339167,   -30.63,     4.9326,   151.10,    4.93245,    31.10,    4.93246,   -88.90,          0,     0.00, 0.000324485,   149.37
Line.LINHA476,     4.9326,   -28.90,    4.93245,  -148.90,    4.93246,    91.10,          0,     0.00, 0.000324485,   -30.63,    4.93299,   151.09,    4.93285,    31.09,    4.93286,   -88.91,          0,     0.00, 0.000309803,   149.37
Line.LINHA477,    4.93299,   -28.91,    4.93285,  -148.91,    4.93286,    91.09,          0,     0.00, 0.000309803,   -30.63,    4.93338,   151.08,    4.93325,    31.08,    4.93326,   -88.92,          0,     0.00, 0.000295121,   149.37
Line.LINHA478,    4.93338,   -28.92,    4.93325,  -148.92,    4.93326,    91.08,          0,     0.00, 0.000295121,   -30.63,    4.93378,   151.07,    4.93365,    31.07,    4.93366,   -88.93,          0,     0.00, 0.000280439,   149.37
Line.LINHA479,    3.84791,   -29.00,    3.84778,  -149.00,    3.84779,    91.00,          0,     0.00, 0.000280439,   -30.63,    3.84831,   150.99,    3.84818,    30.99,     3.8482,   -89.01,          0,     0.00, 0.000265757,   149.37
Line.LINHA480,    3.84831,   -29.01,    3.84818,  -149.01,     3.8482,    90.99,          0,     0.00, 0.000265758,   -30.63,     3.8487,   150.98,    3.84859,    30.98,     3.8486,   -89.02,          0,     0.00, 0.000251076,   149.37
Line.LINHA481,     3.8487,   -29.02,    3.84859,  -149.02,     3.8486,    90.98,          0,     0.00, 0.000251076,   -30.63,    3.84909,   150.97,    3.84899,    30.97,      3.849,   -89.04,          0,     0.00, 0.000236395,   149.36
Line.LINHA482,    1.73511,   -28.52,    1.73507,  -148.52,    1.73508,    91.48,          0,     0.00, 8.80852E-005,   -30.63,     1.7355,   151.46,    1.73547,    31.46,    1.73547,   -88.54,          0,     0.00, 7.34043E-005,   149.37
Line.LINHA483,     1.7355,   -28.54,    1.73547,  -148.54,    1.73547,    91.46,          0,     0.00, 7.34042E-005,   -30.63,    1.73589,   151.43,    1.73587,    31.44,    1.73587,   -88.57,          0,     0.00, 5.87234E-005,   149.37
Line.LINHA484,    1.73589,   -28.57,    1.73587,  -148.56,    1.73587,    91.43,          0,     0.00, 5.87232E-005,   -30.63,    1.73628,   151.41,    1.73626,    31.41,    1.73626,   -88.59,          0,     0.00, 4.40425E-005,   149.37
Line.LINHA485,   0.651121,   -28.59,   0.651115,  -148.59,   0.651115,    91.41,          0,     0.00, 1.46808E-005,   -30.63,   0.651511,   151.34,   0.651511,    31.34,   0.651511,   -88.66,          0,     0.00, 1.30613E-010,  -167.12
Line.LINHA486,    1.08516,   -28.59,    1.08515,  -148.59,    1.08515,    91.41,          0,     0.00, 2.93615E-005,   -30.63,    1.08555,   151.37,    1.08554,    31.38,    1.08554,   -88.63,          0,     0.00, 1.46808E-005,   149.37
Line.LINHA487,    1.08555,   -28.63,    1.08554,  -148.62,    1.08554,    91.37,          0,     0.00, 1.46808E-005,   -30.63,    1.08594,   151.34,    1.08594,    31.34,    1.08594,   -88.66,          0,     0.00, 8.49295E-011,  -136.74
Line.LINHA488,    2.11411,   -29.46,    2.11404,  -149.46,    2.11405,    90.54,          0,     0.00, 0.00014831,   -30.64,    2.11424,   150.54,    2.11418,    30.54,    2.11418,   -89.47,          0,     0.00, 0.000143417,   149.36
Line.LINHA489,    2.11424,   -29.46,    2.11418,  -149.46,    2.11418,    90.53,          0,     0.00, 0.000143417,   -30.64,    2.11464,   150.52,    2.11458,    30.52,    2.11459,   -89.49,          0,     0.00, 0.000128736,   149.36
Line.LINHA490,    1.46324,   -29.85,    1.46318,  -149.85,    1.46318,    90.15,          0,     0.00, 0.000128736,   -30.64,    1.46364,   150.12,    1.46359,    30.12,    1.46359,   -89.88,          0,     0.00, 0.000114055,   149.36
Line.LINHA491,    1.46364,   -29.88,    1.46359,  -149.88,    1.46359,    90.12,          0,     0.00, 0.000114055,   -30.64,    1.46405,   150.09,      1.464,    30.09,    1.46401,   -89.91,          0,     0.00, 9.9374E-005,   149.36
Line.LINHA492,    1.46405,   -29.91,      1.464,  -149.91,    1.46401,    90.09,          0,     0.00, 9.93739E-005,   -30.64,    1.46445,   150.06,    1.46441,    30.06,    1.46442,   -89.94,          0,     0.00, 8.46933E-005,   149.36
Line.LINHA493,    1.08555,   -28.63,    1.08555,  -148.62,    1.08555,    91.37,          0,     0.00, 1.46806E-005,   -30.63,    1.08594,   151.34,    1.08594,    31.34,    1.08594,   -88.66,          0,     0.00, 1.18444E-010,  -132.51
Line.LINHA494,   0.379998,   -33.69,   0.379965,  -153.68,   0.379971,    86.31,          0,     0.00, 7.00124E-005,   -30.64,   0.380451,   146.21,   0.380424,    26.21,   0.380429,   -93.79,          0,     0.00, 5.53318E-005,   149.35
Line.LINHA495,   0.380451,   -33.79,   0.380424,  -153.79,   0.380429,    86.21,          0,     0.00, 5.53318E-005,   -30.65,   0.380904,   146.11,   0.380885,    26.11,   0.380889,   -93.89,          0,     0.00, 4.06512E-005,   149.35
Line.LINHA496,   0.651126,   -28.59,    0.65112,  -148.59,    0.65112,    91.41,          0,     0.00, 1.46807E-005,   -30.63,   0.651516,   151.34,   0.651516,    31.34,   0.651516,   -88.66,          0,     0.00, 3.86722E-011,  -131.19
Line.LINHA497,    14.7847,   -29.05,    14.7842,  -149.05,    14.7843,    90.95,          0,     0.00, 0.00111525,   -30.63,    14.7851,   150.95,    14.7846,    30.95,    14.7847,   -89.05,          0,     0.00, 0.00110057,   149.37
Line.LINHA498,    14.7851,   -29.05,    14.7846,  -149.05,    14.7847,    90.95,          0,     0.00, 0.00110057,   -30.63,    14.7855,   150.95,     14.785,    30.95,    14.7851,   -89.05,          0,     0.00, 0.00108589,   149.37
Line.LINHA499,    14.7855,   -29.05,     14.785,  -149.05,    14.7851,    90.95,          0,     0.00, 0.00108589,   -30.63,    14.7859,   150.94,    14.7854,    30.95,    14.7855,   -89.06,          0,     0.00, 0.00107121,   149.37
Line.LINHA500,    14.7859,   -29.06,    14.7854,  -149.05,    14.7855,    90.94,          0,     0.00, 0.00107121,   -30.63,    14.7863,   150.94,    14.7858,    30.94,    14.7859,   -89.06,          0,     0.00, 0.00105653,   149.37
Line.LINHA501,    1.80881,   -28.58,    1.80879,  -148.58,    1.80879,    91.42,          0,     0.00, 5.87113E-005,   -30.63,     1.8092,   151.40,    1.80918,    31.40,    1.80919,   -88.60,          0,     0.00, 4.40333E-005,   149.37
Line.LINHA502,     1.8092,   -28.60,    1.80918,  -148.60,    1.80919,    91.40,          0,     0.00, 4.40332E-005,   -30.63,    1.80959,   151.38,    1.80958,    31.38,    1.80958,   -88.63,          0,     0.00, 2.93555E-005,   149.37
Line.LINHA503,    1.80959,   -28.62,    1.80958,  -148.62,    1.80958,    91.37,          0,     0.00, 2.93555E-005,   -30.63,    1.80998,   151.35,    1.80998,    31.35,    1.80998,   -88.65,          0,     0.00, 1.46779E-005,   149.37
Line.LINHA504,    1.80998,   -28.65,    1.80998,  -148.65,    1.80998,    91.35,          0,     0.00, 1.46777E-005,   -30.63,    1.81037,   151.33,    1.81037,    31.33,    1.81037,   -88.67,          0,     0.00, 1.56729E-010,   111.80
Line.LINHA505,    2.89268,   -28.52,    2.89262,  -148.52,    2.89262,    91.47,          0,     0.00, 0.000146775,   -30.63,    2.89307,   151.46,    2.89301,    31.46,    2.89302,   -88.54,          0,     0.00, 0.000132097,   149.37
Line.LINHA506,    2.89307,   -28.54,    2.89301,  -148.54,    2.89302,    91.46,          0,     0.00, 0.000132097,   -30.63,    2.89346,   151.45,    2.89341,    31.45,    2.89341,   -88.55,          0,     0.00, 0.000117419,   149.37
Line.LINHA507,    1.80733,   -28.49,    1.80727,  -148.49,    1.80728,    91.51,          0,     0.00, 0.000117419,   -30.63,    1.80771,   151.49,    1.80767,    31.49,    1.80767,   -88.51,          0,     0.00, 0.000102741,   149.37
Line.LINHA508,    1.80771,   -28.51,    1.80767,  -148.51,    1.80767,    91.49,          0,     0.00, 0.000102741,   -30.63,     1.8081,   151.47,    1.80806,    31.47,    1.80807,   -88.53,          0,     0.00, 8.80639E-005,   149.37
Line.LINHA509,     1.8081,   -28.53,    1.80806,  -148.53,    1.80807,    91.47,          0,     0.00, 8.80637E-005,   -30.63,    1.80849,   151.44,    1.80846,    31.44,    1.80846,   -88.56,          0,     0.00, 7.33862E-005,   149.37
Line.LINHA510,    1.80849,   -28.56,    1.80846,  -148.56,    1.80846,    91.44,          0,     0.00, 7.33863E-005,   -30.63,    1.80888,   151.42,    1.80885,    31.42,    1.80886,   -88.58,          0,     0.00, 5.87089E-005,   149.37
Line.LINHA511,    1.80888,   -28.58,    1.80885,  -148.58,    1.80886,    91.42,          0,     0.00, 5.87088E-005,   -30.63,    1.80927,   151.40,    1.80925,    31.40,    1.80925,   -88.60,          0,     0.00, 4.40317E-005,   149.37
Line.LINHA512,    1.80927,   -28.60,    1.80925,  -148.60,    1.80925,    91.40,          0,     0.00, 4.40315E-005,   -30.63,    1.80966,   151.38,    1.80965,    31.38,    1.80965,   -88.63,          0,     0.00, 2.93543E-005,   149.37
Line.LINHA513,    1.80966,   -28.62,    1.80965,  -148.62,    1.80965,    91.37,          0,     0.00, 2.93544E-005,   -30.63,    1.81005,   151.35,    1.81004,    31.35,    1.81004,   -88.65,          0,     0.00, 1.46772E-005,   149.37
Line.LINHA514,    1.81005,   -28.65,    1.81004,  -148.65,    1.81004,    91.35,          0,     0.00, 1.46771E-005,   -30.63,    1.81044,   151.33,    1.81044,    31.33,    1.81044,   -88.67,          0,     0.00, 7.06368E-011,  -168.11
Line.LINHA515,    8.99945,   -29.38,    8.99906,  -149.38,     8.9991,    90.62,          0,     0.00, 0.000836369,   -30.63,    8.99985,   150.62,    8.99947,    30.62,    8.99951,   -89.39,          0,     0.00, 0.000821691,   149.37
Line.LINHA516,    8.99985,   -29.38,    8.99947,  -149.38,    8.99951,    90.61,          0,     0.00, 0.000821691,   -30.63,    9.00025,   150.61,    8.99988,    30.61,    8.99991,   -89.39,          0,     0.00, 0.000807014,   149.37
Line.LINHA517,    9.00025,   -29.39,    8.99988,  -149.39,    8.99991,    90.61,          0,     0.00, 0.000807014,   -30.63,    9.00064,   150.61,    9.00028,    30.61,    9.00032,   -89.40,          0,     0.00, 0.000792337,   149.37
Line.LINHA518,    1.08581,   -28.62,    1.08581,  -148.62,    1.08581,    91.38,          0,     0.00, 1.46766E-005,   -30.63,     1.0862,   151.34,    1.08621,    31.34,     1.0862,   -88.66,          0,     0.00, 8.73872E-011,   -92.39
Line.LINHA519,    7.91494,   -29.50,    7.91458,  -149.50,    7.91462,    90.50,          0,     0.00, 0.00077766,   -30.63,    7.91534,   150.50,    7.91499,    30.50,    7.91503,   -89.51,          0,     0.00, 0.000762984,   149.36
Line.LINHA520,    7.91534,   -29.50,    7.91499,  -149.50,    7.91503,    90.49,          0,     0.00, 0.000762984,   -30.64,    7.91574,   150.49,     7.9154,    30.49,    7.91543,   -89.51,          0,     0.00, 0.000748307,   149.36
Line.LINHA521,  0.0016388,    89.76, 0.00165563,   -30.03, 0.00163821,  -149.75,          0,     0.00, 2.93518E-005,   -30.63, 0.000819401,   -90.24, 0.000827817,   149.97, 0.000819105,    30.25,          0,     0.00, 1.46758E-005,   149.37
Line.LINHA522, 0.000819401,    89.76, 0.000827817,   -30.03, 0.000819105,  -149.75,          0,     0.00, 1.46759E-005,   -30.63, 4.72937E-011,     0.00, 5.64766E-011,   -14.93, 4.36557E-011,     0.00,          0,     0.00, 1.46245E-010,    -5.71
Line.LINHA523,    1.08573,   -28.62,    1.08573,  -148.62,    1.08573,    91.38,          0,     0.00, 1.46779E-005,   -30.63,    1.08612,   151.34,    1.08612,    31.34,    1.08612,   -88.66,          0,     0.00, 7.63976E-011,     0.00
Line.LINHA524,    7.91654,   -29.52,    7.91621,  -149.52,    7.91625,    90.48,          0,     0.00, 0.000718955,   -30.64,    7.91694,   150.47,    7.91662,    30.48,    7.91665,   -89.53,          0,     0.00, 0.00070428,   149.36
Line.LINHA525,    7.91694,   -29.53,    7.91662,  -149.52,    7.91665,    90.47,          0,     0.00, 0.00070428,   -30.64,    7.91734,   150.47,    7.91703,    30.47,    7.91706,   -89.53,          0,     0.00, 0.000689604,   149.36
Line.LINHA526,    7.91734,   -29.53,    7.91703,  -149.53,    7.91706,    90.47,          0,     0.00, 0.000689604,   -30.64,    7.91775,   150.46,    7.91744,    30.47,    7.91747,   -89.54,          0,     0.00, 0.000674929,   149.36
Line.LINHA527,    7.91775,   -29.54,    7.91744,  -149.53,    7.91747,    90.46,          0,     0.00, 0.000674929,   -30.64,    7.91815,   150.46,    7.91784,    30.46,    7.91787,   -89.54,          0,     0.00, 0.000660254,   149.36
Line.LINHA528,    6.83195,   -29.68,    6.83165,  -149.68,    6.83168,    90.32,          0,     0.00, 0.000660254,   -30.64,    6.83235,   150.31,    6.83206,    30.32,    6.83209,   -89.69,          0,     0.00, 0.00064558,   149.36
Line.LINHA529,    6.83235,   -29.69,    6.83206,  -149.68,    6.83209,    90.31,          0,     0.00, 0.00064558,   -30.64,    6.83275,   150.31,    6.83247,    30.31,     6.8325,   -89.69,          0,     0.00, 0.000630906,   149.36
Line.LINHA530,    6.83275,   -29.69,    6.83247,  -149.69,     6.8325,    90.31,          0,     0.00, 0.000630906,   -30.64,    6.83316,   150.30,    6.83287,    30.30,     6.8329,   -89.70,          0,     0.00, 0.000616232,   149.36
Line.LINHA531,    6.83316,   -29.70,    6.83287,  -149.70,     6.8329,    90.30,          0,     0.00, 0.000616232,   -30.64,    6.83356,   150.30,    6.83328,    30.30,    6.83331,   -89.71,          0,     0.00, 0.000601559,   149.36
Line.LINHA532,    6.83356,   -29.70,    6.83328,  -149.70,    6.83331,    90.29,          0,     0.00, 0.000601559,   -30.64,    6.83396,   150.29,    6.83369,    30.29,    6.83372,   -89.71,          0,     0.00, 0.000586886,   149.36
Line.LINHA533,    5.74773,   -29.91,    5.74746,  -149.91,    5.74749,    90.09,          0,     0.00, 0.000586886,   -30.64,    5.74814,   150.08,    5.74787,    30.09,     5.7479,   -89.92,          0,     0.00, 0.000572213,   149.36
Line.LINHA534,    5.74814,   -29.92,    5.74787,  -149.91,     5.7479,    90.08,          0,     0.00, 0.000572213,   -30.64,    5.74854,   150.08,    5.74829,    30.08,    5.74831,   -89.92,          0,     0.00, 0.00055754,   149.36
Line.LINHA535,    1.15112,   -32.84,     1.1511,  -152.84,     1.1511,    87.16,          0,     0.00, 4.40171E-005,   -30.64,    1.15156,   147.13,    1.15155,    27.13,    1.15155,   -92.87,          0,     0.00, 2.93448E-005,   149.36
Line.LINHA536,    1.15156,   -32.87,    1.15155,  -152.87,    1.15155,    87.13,          0,     0.00, 2.93446E-005,   -30.64,      1.152,   147.09,      1.152,    27.09,      1.152,   -92.91,          0,     0.00, 1.46724E-005,   149.36
Line.LINHA537,      1.152,   -32.91,      1.152,  -152.91,      1.152,    87.09,          0,     0.00, 1.46721E-005,   -30.64,    1.15245,   147.06,    1.15245,    27.06,    1.15245,   -92.94,          0,     0.00, 8.00355E-011,     0.00
Line.LINHA538,    2.16953,   -28.49,    2.16947,  -148.49,    2.16947,    91.51,          0,     0.00, 0.000132049,   -30.64,    2.16992,   151.49,    2.16986,    31.49,    2.16987,   -88.51,          0,     0.00, 0.000117377,   149.36
Line.LINHA539,    2.16992,   -28.51,    2.16986,  -148.51,    2.16987,    91.49,          0,     0.00, 0.000117377,   -30.64,     2.1703,   151.47,    2.17026,    31.47,    2.17026,   -88.53,          0,     0.00, 0.000102704,   149.36
Line.LINHA540,     2.1703,   -28.53,    2.17026,  -148.53,    2.17026,    91.47,          0,     0.00, 0.000102704,   -30.64,    2.17069,   151.45,    2.17065,    31.45,    2.17066,   -88.55,          0,     0.00, 8.80322E-005,   149.36
Line.LINHA541,    1.08573,   -28.59,    1.08572,  -148.58,    1.08572,    91.41,          0,     0.00, 2.93442E-005,   -30.64,    1.08612,   151.38,    1.08611,    31.38,    1.08611,   -88.62,          0,     0.00, 1.46721E-005,   149.36
Line.LINHA542,    1.08612,   -28.62,    1.08611,  -148.62,    1.08611,    91.38,          0,     0.00, 1.4672E-005,   -30.64,    1.08651,   151.34,    1.08651,    31.34,    1.08651,   -88.66,          0,     0.00, 1.34605E-010,   180.00
Line.LINHA543,    1.08496,   -28.51,    1.08493,  -148.51,    1.08494,    91.49,          0,     0.00, 5.86881E-005,   -30.64,    1.08535,   151.45,    1.08533,    31.45,    1.08533,   -88.55,          0,     0.00, 4.40161E-005,   149.36
Line.LINHA544,    1.08535,   -28.55,    1.08533,  -148.55,    1.08533,    91.45,          0,     0.00, 4.40159E-005,   -30.64,    1.08574,   151.41,    1.08573,    31.42,    1.08573,   -88.59,          0,     0.00, 2.9344E-005,   149.36
Line.LINHA546,    1.08574,   -28.59,    1.08573,  -148.58,    1.08573,    91.41,          0,     0.00, 2.93438E-005,   -30.64,    1.08613,   151.38,    1.08612,    31.38,    1.08612,   -88.62,          0,     0.00, 1.46719E-005,   149.36
Line.LINHA547,    1.08613,   -28.62,    1.08612,  -148.62,    1.08612,    91.38,          0,     0.00, 1.46719E-005,   -30.64,    1.08652,   151.34,    1.08652,    31.34,    1.08652,   -88.66,          0,     0.00, 5.9222E-011,   -47.49
Line.LINHA548,    2.43007,   -29.82,    2.42989,  -149.82,    2.42991,    90.18,          0,     0.00, 0.000381474,   -30.64,    2.43047,   150.16,     2.4303,    30.17,    2.43032,   -89.84,          0,     0.00, 0.000366802,   149.36
Line.LINHA549,    2.43047,   -29.84,     2.4303,  -149.83,    2.43032,    90.16,          0,     0.00, 0.000366802,   -30.64,    2.43087,   150.15,    2.43071,    30.15,    2.43073,   -89.86,          0,     0.00, 0.000352129,   149.36
Line.LINHA550, 0.00245757,    89.75, 0.00248281,   -30.03, 0.00245668,  -149.75,          0,     0.00, 4.40165E-005,   -30.64, 0.00163838,   -90.25, 0.00165521,   149.97, 0.00163779,    30.25,          0,     0.00, 2.93443E-005,   149.36
Line.LINHA551, 0.00163838,    89.75, 0.00165521,   -30.03, 0.00163779,  -149.75,          0,     0.00, 2.93442E-005,   -30.64, 0.00081919,   -90.25, 0.000827604,   149.97, 0.000818894,    30.25,          0,     0.00, 1.46721E-005,   149.36
Line.LINHA552, 0.00081919,    89.75, 0.000827604,   -30.03, 0.000818894,  -149.75,          0,     0.00, 1.46722E-005,   -30.64, 4.65889E-011,   -38.66, 6.18456E-011,   151.93, 4.1159E-011,    45.00,          0,     0.00, 3.10829E-011,    69.44
Line.LINHA553,    1.76262,   -29.72,    1.76261,  -149.72,    1.76261,    90.28,          0,     0.00, 2.93442E-005,   -30.64,    1.76303,   150.26,    1.76302,    30.26,    1.76302,   -89.74,          0,     0.00, 1.4672E-005,   149.37
Line.LINHA554,   0.677025,   -31.48,   0.677019,  -151.48,   0.677019,    88.52,          0,     0.00, 1.46722E-005,   -30.64,    0.67745,   148.47,   0.677451,    28.47,    0.67745,   -91.53,          0,     0.00, 1.08165E-010,   137.73
Line.LINHA555,   0.669501,   -30.40,    0.66937,  -150.39,   0.669388,    89.60,          0,     0.00, 0.000278769,   -30.64,   0.669913,   149.54,   0.669789,    29.55,   0.669806,   -90.46,          0,     0.00, 0.000264096,   149.36
Line.LINHA556,   0.669913,   -30.46,   0.669789,  -150.45,   0.669806,    89.54,          0,     0.00, 0.000264096,   -30.64,   0.670326,   149.48,   0.670208,    29.49,   0.670225,   -90.52,          0,     0.00, 0.000249424,   149.36
Line.LINHA557,   0.670326,   -30.52,   0.670208,  -150.51,   0.670225,    89.48,          0,     0.00, 0.000249424,   -30.64,   0.670739,   149.42,   0.670628,    29.43,   0.670644,   -90.58,          0,     0.00, 0.000234752,   149.36
Line.LINHA558,   0.670739,   -30.58,   0.670628,  -150.57,   0.670644,    89.42,          0,     0.00, 0.000234752,   -30.64,   0.671153,   149.36,   0.671049,    29.37,   0.671064,   -90.64,          0,     0.00, 0.00022008,   149.36
Line.LINHA559,   0.671153,   -30.64,   0.671049,  -150.63,   0.671064,    89.36,          0,     0.00, 0.00022008,   -30.64,   0.671568,   149.30,   0.671471,    29.31,   0.671485,   -90.70,          0,     0.00, 0.000205408,   149.36
Line.LINHA560,   0.671568,   -30.70,   0.671471,  -150.69,   0.671485,    89.30,          0,     0.00, 0.000205408,   -30.64,   0.671983,   149.24,   0.671894,    29.25,   0.671906,   -90.76,          0,     0.00, 0.000190736,   149.36
Line.LINHA561,  0.0106493,    89.75,  0.0107587,   -30.03,  0.0106455,  -149.75,          0,     0.00, 0.000190736,   -30.64, 0.00983016,   -90.25, 0.00993113,   149.97, 0.00982661,    30.25,          0,     0.00, 0.000176064,   149.36
Line.LINHA562, 0.00983016,    89.75, 0.00993113,   -30.03, 0.00982661,  -149.75,          0,     0.00, 0.000176064,   -30.64, 0.00901098,   -90.25, 0.00910353,   149.97, 0.00900773,    30.25,          0,     0.00, 0.000161392,   149.36
Line.LINHA563, 0.00901098,    89.75, 0.00910353,   -30.03, 0.00900773,  -149.75,          0,     0.00, 0.000161392,   -30.64,  0.0081918,   -90.25, 0.00827594,   149.97, 0.00818884,    30.25,          0,     0.00, 0.00014672,   149.36
Line.LINHA564,  0.0081918,    89.75, 0.00827594,   -30.03, 0.00818884,  -149.75,          0,     0.00, 0.00014672,   -30.64, 0.00737262,   -90.25, 0.00744834,   149.97, 0.00736996,    30.25,          0,     0.00, 0.000132048,   149.36
Line.LINHA565, 0.00737262,    89.75, 0.00744834,   -30.03, 0.00736996,  -149.75,          0,     0.00, 0.000132048,   -30.64, 0.00655344,   -90.25, 0.00662075,   149.97, 0.00655107,    30.25,          0,     0.00, 0.000117376,   149.36
Line.LINHA566, 0.00655344,    89.75, 0.00662075,   -30.03, 0.00655107,  -149.75,          0,     0.00, 0.000117376,   -30.64, 0.00573426,   -90.25, 0.00579316,   149.97, 0.00573219,    30.25,          0,     0.00, 0.000102704,   149.36
Line.LINHA567, 0.00573426,    89.75, 0.00579316,   -30.03, 0.00573219,  -149.75,          0,     0.00, 0.000102704,   -30.64, 0.00491508,   -90.25, 0.00496556,   149.97,  0.0049133,    30.25,          0,     0.00, 8.80321E-005,   149.36
Line.LINHA568, 0.00491508,    89.75, 0.00496556,   -30.03,  0.0049133,  -149.75,          0,     0.00, 8.8032E-005,   -30.64,  0.0040959,   -90.25, 0.00413797,   149.97, 0.00409442,    30.25,          0,     0.00, 7.336E-005,   149.36
Line.LINHA569,  0.0040959,    89.75, 0.00413797,   -30.03, 0.00409442,  -149.75,          0,     0.00, 7.33599E-005,   -30.64, 0.00327672,   -90.25, 0.00331038,   149.97, 0.00327554,    30.25,          0,     0.00, 5.86879E-005,   149.36
Line.LINHA570, 0.00327672,    89.75, 0.00331038,   -30.03, 0.00327554,  -149.75,          0,     0.00, 5.86879E-005,   -30.64, 0.00245754,   -90.25, 0.00248278,   149.97, 0.00245665,    30.25,          0,     0.00, 4.4016E-005,   149.36
Line.LINHA571, 0.00245754,    89.75, 0.00248278,   -30.03, 0.00245665,  -149.75,          0,     0.00, 4.4016E-005,   -30.64, 0.00163836,   -90.25, 0.00165519,   149.97, 0.00163777,    30.25,          0,     0.00, 2.9344E-005,   149.36
Line.LINHA572, 0.00163836,    89.75, 0.00165519,   -30.03, 0.00163777,  -149.75,          0,     0.00, 2.93439E-005,   -30.64, 0.00081918,   -90.25, 0.000827594,   149.97, 0.000818884,    30.25,          0,     0.00, 1.46719E-005,   149.36
Line.LINHA573, 0.00081918,    89.75, 0.000827594,   -30.03, 0.000818884,  -149.75,          0,     0.00, 1.46719E-005,   -30.64, 1.62695E-011,  -116.57, 7.49989E-011,    22.83, 4.36557E-011,     0.00,          0,     0.00, 1.065E-010,     7.85
Transformer.T100,    38.1877,  -173.83,    38.1877,    66.17,    38.1877,   -53.83,          0,     0.00, 1.55152E-011,  -135.30,    2412.34,   -28.37,    2412.34,  -148.37,    2412.34,    91.63, 0.00851001,  -140.25, 1.8248E-010,     4.57
Load.S423,    38.1691,   -53.53,     38.169,  -173.53,    38.1691,    66.47, 7.25707E-005,   132.64,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S429,     38.154,   -53.50,    38.1539,  -173.50,     38.154,    66.50, 8.25662E-005,   157.48,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S441,    62.7796,   -52.00,    62.7795,  -172.00,    62.7796,    68.00, 0.000221484,  -163.92,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S455,    38.2146,   -53.53,    38.2146,  -173.53,    38.2145,    66.47, 0.00012841,   110.71,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S468,    38.2376,   -53.53,    38.2375,  -173.53,    38.2375,    66.47, 0.000159331,   105.06,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S472,    38.2376,   -53.53,    38.2375,  -173.53,    38.2375,    66.47, 0.000159331,   105.06,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S476,    63.7718,   -53.55,    63.7717,  -173.55,    63.7717,    66.45, 0.000318737,   101.28,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S482,    38.2897,   -53.54,    38.2896,  -173.54,    38.2895,    66.46, 0.000232653,    97.99,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S487,    38.2901,   -53.54,      38.29,  -173.54,    38.2899,    66.46, 0.000233213,    97.95,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S499,    38.3079,   -53.55,    38.3078,  -173.55,    38.3077,    66.45, 0.000258859,    96.46,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S502,    63.8512,   -53.56,     63.851,  -173.56,    63.8509,    66.44, 0.000432027,    96.43,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S508,     38.323,   -53.55,     38.323,  -173.55,    38.3229,    66.45, 0.000280793,    95.41,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S509,    38.3282,   -53.55,    38.3281,  -173.55,     38.328,    66.45, 0.000288251,    95.09,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S517,     38.334,   -53.55,    38.3339,  -173.55,    38.3338,    66.45, 0.000296747,    94.74,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.S524,    38.3494,   -53.55,    38.3493,  -173.55,    38.3492,    66.45, 0.000319236,    93.92,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
